Order_ID,Order_Date,Customer_Name,Region,Salesperson,Category,Product,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit
ORD01876,2024-07-10,Bimala Gade,West,Sneha,Electronics,Monitor,4,15000,5,57000.0,44000,13000.0
ORD01877,2025-04-13,Sanaya Seshadri,East,Priya,Electronics,Monitor,3,15000,0,45000.0,33000,12000.0
ORD01878,2025-05-10,Ekalinga Char,South,Priya,Electronics,Laptop,1,60000,0,60000.0,45000,15000.0
ORD01879,2026-06-26,Oscar Apte,North,Rohit,Accessories,Mouse,4,800,5,3040.0,2000,1040.0
ORD01880,2024-08-11,Yatan Wable,East,Anjali,Electronics,Monitor,3,15000,15,38250.0,33000,5250.0
ORD01881,2025-06-21,Maya Koshy,East,Vikram,Accessories,Mouse,8,800,0,6400.0,4000,2400.0
ORD01882,2024-08-29,Wriddhish Dewan,West,Sneha,Accessories,Mouse,10,800,0,8000.0,5000,3000.0
ORD01883,2025-11-07,Harish Master,West,Priya,Accessories,Mouse,8,800,0,6400.0,4000,2400.0
ORD01884,2026-05-11,Chandani Saran,North,Sneha,Accessories,Keyboard,2,2500,10,4500.0,3600,900.0
ORD01885,2025-08-26,Unnati Andra,East,Rahul,Accessories,Mouse,7,800,0,5600.0,3500,2100.0
ORD01886,2025-04-07,Kavya Randhawa,North,Neha,Accessories,Keyboard,5,2500,15,10625.0,9000,1625.0
ORD01887,2026-04-26,Inaya Saini,East,Rohit,Electronics,Laptop,5,60000,15,255000.0,225000,30000.0
ORD01888,2025-01-30,Logan Dhar,West,Amit,Electronics,Laptop,6,60000,10,324000.0,270000,54000.0
ORD01889,2025-03-10,Saanvi Balan,East,Sneha,Accessories,Mouse,1,800,5,760.0,500,260.0
ORD01890,2025-12-28,Odika Venkatesh,East,Anjali,Accessories,Mouse,10,800,5,7600.0,5000,2600.0
ORD01891,2026-01-21,Ubika Choudhary,East,Anjali,Accessories,Keyboard,6,2500,15,12750.0,10800,1950.0
ORD01892,2026-06-15,Tanish Karan,West,Amit,Electronics,Printer,7,12000,20,67200.0,63000,4200.0
ORD01893,2026-04-25,Charita Shroff,South,Priya,Electronics,Laptop,10,60000,15,510000.0,450000,60000.0
ORD01894,2026-01-17,Kamya Bal,East,Neha,Electronics,Printer,9,12000,20,86400.0,81000,5400.0
ORD01895,2025-07-14,Ryan Mangal,North,Amit,Electronics,Laptop,2,60000,20,96000.0,90000,6000.0
ORD01896,2025-10-13,Laban Divan,South,Sneha,Electronics,Monitor,1,15000,15,12750.0,11000,1750.0
ORD01897,2025-07-18,Mitesh Gandhi,South,Anjali,Electronics,Monitor,1,15000,0,15000.0,11000,4000.0
ORD01898,2025-01-02,Jack Rajan,North,Karan,Electronics,Laptop,3,60000,5,171000.0,135000,36000.0
ORD01899,2026-05-02,Triya Bera,South,Rohit,Electronics,Printer,10,12000,0,120000.0,90000,30000.0
ORD01900,2024-12-30,Anusha Chopra,North,Sneha,Accessories,Keyboard,2,2500,15,4250.0,3600,650.0
ORD01901,2025-01-07,Girish Borde,North,Rahul,Accessories,Keyboard,10,2500,20,20000.0,18000,2000.0
ORD01902,2025-11-30,Onkar Bhakta,South,Priya,Electronics,Laptop,1,60000,20,48000.0,45000,3000.0
ORD01903,2024-10-16,Zinal Hayer,North,Rahul,Electronics,Monitor,4,15000,10,54000.0,44000,10000.0
ORD01904,2025-10-19,Suhani Memon,North,Priya,Electronics,Printer,8,12000,20,76800.0,72000,4800.0
ORD01905,2025-11-15,Orinder Nayar,West,Vikram,Electronics,Laptop,4,60000,5,228000.0,180000,48000.0
ORD01906,2024-09-24,Nirja Deshmukh,West,Vikram,Accessories,Mouse,9,800,10,6480.0,4500,1980.0
ORD01907,2025-09-21,Chakradev Gera,South,Karan,Electronics,Monitor,8,15000,20,96000.0,88000,8000.0
ORD01908,2025-03-18,Viraj Kala,North,Rahul,Electronics,Printer,6,12000,10,64800.0,54000,10800.0
ORD01909,2026-06-27,Kavya Mallick,West,Neha,Accessories,Keyboard,1,2500,15,2125.0,1800,325.0
ORD01910,2024-09-16,Parth Bhakta,East,Amit,Electronics,Printer,10,12000,0,120000.0,90000,30000.0
ORD01911,2026-05-03,Agastya Bir,South,Karan,Accessories,Mouse,9,800,0,7200.0,4500,2700.0
ORD01912,2025-07-23,Siddharth Agate,North,Amit,Accessories,Keyboard,4,2500,0,10000.0,7200,2800.0
ORD01913,2025-06-16,Gabriel Bhakta,South,Neha,Accessories,Keyboard,7,2500,20,14000.0,12600,1400.0
ORD01914,2025-02-06,Isaac Chaudhary,West,Anjali,Electronics,Monitor,10,15000,5,142500.0,110000,32500.0
ORD01915,2025-10-14,Arin Gaba,East,Rohit,Accessories,Mouse,2,800,5,1520.0,1000,520.0
ORD01916,2025-11-15,Gautami Atwal,North,Sneha,Electronics,Monitor,3,15000,5,42750.0,33000,9750.0
ORD01917,2024-09-29,Vrishti Narula,North,Karan,Electronics,Printer,4,12000,10,43200.0,36000,7200.0
ORD01918,2025-11-02,Isha Patil,South,Anjali,Electronics,Laptop,9,60000,5,513000.0,405000,108000.0
ORD01919,2025-09-28,Charan Dubey,South,Sneha,Electronics,Monitor,9,15000,10,121500.0,99000,22500.0
ORD01920,2025-07-14,Abhimanyu Rajan,North,Sneha,Electronics,Monitor,9,15000,10,121500.0,99000,22500.0
ORD01921,2025-07-28,Keya Parikh,West,Rahul,Electronics,Printer,6,12000,20,57600.0,54000,3600.0
ORD01922,2026-06-20,Qasim Suri,South,Priya,Accessories,Mouse,6,800,15,4080.0,3000,1080.0
ORD01923,2025-07-14,Bhavya Mander,West,Neha,Electronics,Laptop,3,60000,0,180000.0,135000,45000.0
ORD01924,2024-11-13,Sara Barad,East,Rahul,Electronics,Monitor,4,15000,10,54000.0,44000,10000.0
ORD01925,2025-03-10,Fariq Krish,North,Priya,Accessories,Keyboard,2,2500,20,4000.0,3600,400.0
ORD01926,2025-04-10,Ekaraj Badal,South,Vikram,Electronics,Monitor,6,15000,15,76500.0,66000,10500.0
ORD01927,2025-01-02,Jeevika Banerjee,North,Amit,Electronics,Printer,6,12000,5,68400.0,54000,14400.0
ORD01928,2026-01-20,Tarak Rajagopalan,East,Vikram,Accessories,Keyboard,1,2500,15,2125.0,1800,325.0
ORD01929,2026-06-15,Maanav Kunda,West,Sneha,Accessories,Mouse,9,800,20,5760.0,4500,1260.0
ORD01930,2025-08-26,Amruta Chad,West,Karan,Accessories,Mouse,6,800,5,4560.0,3000,1560.0
ORD01931,2026-02-24,Abeer Solanki,North,Sneha,Electronics,Monitor,7,15000,15,89250.0,77000,12250.0
ORD01932,2025-05-27,Upkaar Mann,North,Karan,Electronics,Monitor,5,15000,5,71250.0,55000,16250.0
ORD01933,2025-10-08,Krishna Raghavan,East,Rohit,Electronics,Laptop,6,60000,10,324000.0,270000,54000.0
ORD01934,2026-01-02,Vyanjana Virk,West,Karan,Electronics,Monitor,5,15000,10,67500.0,55000,12500.0
ORD01935,2025-10-27,Wriddhish Gour,North,Rohit,Electronics,Laptop,2,60000,20,96000.0,90000,6000.0
ORD01936,2025-09-10,Bhavya Sen,West,Neha,Electronics,Printer,4,12000,20,38400.0,36000,2400.0
ORD01937,2025-06-29,Eta Konda,South,Priya,Accessories,Keyboard,2,2500,0,5000.0,3600,1400.0
ORD01938,2024-11-11,Samarth Som,West,Neha,Electronics,Laptop,2,60000,5,114000.0,90000,24000.0
ORD01939,2025-10-03,Bhavini Krishna,South,Karan,Electronics,Monitor,7,15000,10,94500.0,77000,17500.0
ORD01940,2025-04-25,Brijesh Shukla,North,Rohit,Electronics,Laptop,5,60000,5,285000.0,225000,60000.0
ORD01941,2025-11-20,Onveer Bhatnagar,North,Rahul,Accessories,Mouse,2,800,10,1440.0,1000,440.0
ORD01942,2025-07-09,Ryan Mishra,West,Amit,Electronics,Printer,7,12000,20,67200.0,63000,4200.0
ORD01943,2024-11-07,Vasatika Tata,North,Neha,Electronics,Printer,8,12000,10,86400.0,72000,14400.0
ORD01944,2024-09-17,Praneel Dhar,North,Vikram,Electronics,Printer,4,12000,10,43200.0,36000,7200.0
ORD01945,2024-11-27,Noah Kurian,North,Priya,Electronics,Monitor,3,15000,5,42750.0,33000,9750.0
ORD01946,2025-03-19,Veer Mani,South,Amit,Accessories,Keyboard,6,2500,20,12000.0,10800,1200.0
ORD01947,2025-05-26,Varenya Banerjee,West,Rahul,Accessories,Keyboard,3,2500,20,6000.0,5400,600.0
ORD01948,2025-06-24,Anita Dhar,North,Amit,Accessories,Mouse,5,800,15,3400.0,2500,900.0
ORD01949,2026-05-30,Wridesh Gera,West,Vikram,Electronics,Laptop,5,60000,0,300000.0,225000,75000.0
ORD01950,2025-10-18,Gagan Wadhwa,East,Rohit,Accessories,Mouse,4,800,20,2560.0,2000,560.0
ORD01951,2025-01-14,Rushil Patla,North,Karan,Accessories,Mouse,1,800,0,800.0,500,300.0
ORD01952,2024-11-03,Yatin Muni,East,Priya,Electronics,Printer,9,12000,0,108000.0,81000,27000.0
ORD01953,2024-08-26,Brijesh Bir,South,Sneha,Electronics,Laptop,10,60000,5,570000.0,450000,120000.0
ORD01954,2024-09-18,Harrison Pall,North,Amit,Electronics,Laptop,6,60000,0,360000.0,270000,90000.0
ORD01955,2024-07-31,Tejas Tara,North,Karan,Electronics,Laptop,9,60000,10,486000.0,405000,81000.0
ORD01956,2025-05-03,Falak Singh,West,Priya,Electronics,Laptop,10,60000,15,510000.0,450000,60000.0
ORD01957,2025-08-12,Yutika Badal,North,Rahul,Accessories,Mouse,3,800,20,1920.0,1500,420.0
ORD01958,2025-03-09,Odika Chaudhari,North,Sneha,Electronics,Laptop,7,60000,5,399000.0,315000,84000.0
ORD01959,2026-03-20,Avi Khanna,East,Rohit,Accessories,Keyboard,5,2500,15,10625.0,9000,1625.0
ORD01960,2025-05-06,Tamanna Gour,West,Priya,Electronics,Monitor,2,15000,15,25500.0,22000,3500.0
ORD01961,2024-07-24,Vrishti Rajagopal,South,Rahul,Electronics,Monitor,9,15000,20,108000.0,99000,9000.0
ORD01962,2025-10-24,Laksh Suri,South,Amit,Electronics,Printer,2,12000,15,20400.0,18000,2400.0
ORD01963,2025-06-01,Rishi Garde,West,Priya,Electronics,Monitor,9,15000,0,135000.0,99000,36000.0
ORD01964,2025-11-28,Ekbal Kapadia,East,Priya,Electronics,Monitor,4,15000,5,57000.0,44000,13000.0
ORD01965,2025-01-06,Dakshesh Chawla,North,Vikram,Electronics,Monitor,2,15000,10,27000.0,22000,5000.0
ORD01966,2026-04-28,Yutika Nagarajan,North,Vikram,Electronics,Printer,6,12000,15,61200.0,54000,7200.0
ORD01967,2025-02-25,Ekta Bains,South,Karan,Accessories,Mouse,1,800,5,760.0,500,260.0
ORD01968,2024-11-12,Lekha Devi,South,Anjali,Accessories,Keyboard,8,2500,20,16000.0,14400,1600.0
ORD01969,2026-05-12,Ridhi Morar,South,Vikram,Accessories,Keyboard,7,2500,5,16625.0,12600,4025.0
ORD01970,2026-01-20,Girish Chatterjee,West,Sneha,Electronics,Monitor,6,15000,5,85500.0,66000,19500.0
ORD01971,2025-03-09,Adweta Krishna,North,Neha,Electronics,Monitor,10,15000,5,142500.0,110000,32500.0
ORD01972,2025-05-08,Eta Ranganathan,East,Pooja,Accessories,Mouse,9,800,5,6840.0,4500,2340.0
ORD01973,2025-03-05,Adya Karan,East,Anjali,Accessories,Keyboard,7,2500,20,14000.0,12600,1400.0
ORD01974,2025-03-15,Reyansh Chaudry,East,Pooja,Electronics,Monitor,2,15000,0,30000.0,22000,8000.0
ORD01975,2025-11-29,Ranbir Batra,South,Rahul,Electronics,Monitor,2,15000,20,24000.0,22000,2000.0
ORD01976,2025-01-02,Jack Kaul,South,Rahul,Electronics,Monitor,5,15000,5,71250.0,55000,16250.0
ORD01977,2026-04-20,Aarnav Rao,West,Amit,Accessories,Keyboard,5,2500,15,10625.0,9000,1625.0
ORD01978,2025-07-09,Deepa Vohra,North,Amit,Electronics,Laptop,1,60000,10,54000.0,45000,9000.0
ORD01979,2026-01-12,Lila Bose,East,Priya,Accessories,Mouse,3,800,0,2400.0,1500,900.0
ORD01980,2026-03-27,Nisha Chander,South,Priya,Electronics,Laptop,4,60000,5,228000.0,180000,48000.0
ORD01981,2024-11-02,Nirja Khosla,South,Pooja,Electronics,Laptop,1,60000,15,51000.0,45000,6000.0
ORD01982,2025-10-14,Theodore Dutt,East,Sneha,Electronics,Printer,4,12000,20,38400.0,36000,2400.0
ORD01983,2025-04-18,Ekapad Kale,South,Neha,Electronics,Monitor,1,15000,5,14250.0,11000,3250.0
ORD01984,2025-01-25,Advika Badami,West,Amit,Electronics,Laptop,3,60000,0,180000.0,135000,45000.0
ORD01985,2025-08-08,Pavani Dugal,South,Priya,Electronics,Laptop,10,60000,20,480000.0,450000,30000.0
ORD01986,2025-09-09,Faqid Varughese,East,Karan,Accessories,Mouse,2,800,10,1440.0,1000,440.0
ORD01987,2024-12-23,Yamini Bal,North,Rohit,Electronics,Laptop,10,60000,15,510000.0,450000,60000.0
ORD01988,2025-09-14,Hitesh Agarwal,East,Neha,Electronics,Laptop,8,60000,0,480000.0,360000,120000.0
ORD01989,2025-10-02,Irya Dugar,West,Amit,Accessories,Mouse,9,800,15,6120.0,4500,1620.0
ORD01990,2025-08-01,Jasmit Cheema,South,Rohit,Electronics,Printer,9,12000,0,108000.0,81000,27000.0
ORD01991,2026-02-08,Zarna Shukla,East,Rahul,Electronics,Laptop,2,60000,5,114000.0,90000,24000.0
ORD01992,2026-02-26,Brinda Bhatnagar,South,Sneha,Electronics,Monitor,7,15000,10,94500.0,77000,17500.0
ORD01993,2025-10-15,Praneel Parmar,West,Karan,Electronics,Monitor,2,15000,10,27000.0,22000,5000.0
ORD01994,2024-10-15,Nihal Soman,North,Anjali,Electronics,Laptop,10,60000,10,540000.0,450000,90000.0
ORD01995,2025-10-05,Bhavya Sule,South,Karan,Electronics,Printer,8,12000,10,86400.0,72000,14400.0
ORD01996,2024-07-06,Upadhriti Mand,East,Vikram,Electronics,Monitor,2,15000,5,28500.0,22000,6500.0
ORD01997,2024-11-13,Ekta Rao,North,Sneha,Electronics,Laptop,7,60000,15,357000.0,315000,42000.0
ORD01998,2025-02-17,Harrison Sahni,East,Neha,Electronics,Printer,5,12000,10,54000.0,45000,9000.0
ORD01999,2025-12-22,Sanya Gour,North,Vikram,Electronics,Laptop,10,60000,5,570000.0,450000,120000.0
ORD02000,2024-11-21,Janani Nori,West,Karan,Accessories,Mouse,7,800,10,5040.0,3500,1540.0
ORD02001,2024-08-14,Libni Chakrabarti,North,Priya,Electronics,Monitor,3,15000,15,38250.0,33000,5250.0
ORD02002,2024-08-28,Vasana Lal,West,Rahul,Accessories,Keyboard,3,2500,10,6750.0,5400,1350.0
ORD02003,2025-01-31,Noah Mistry,North,Neha,Electronics,Monitor,5,15000,0,75000.0,55000,20000.0
ORD02004,2024-08-08,Omisha Kala,West,Pooja,Electronics,Monitor,7,15000,10,94500.0,77000,17500.0
ORD02005,2025-06-30,Urmi Kapoor,North,Neha,Electronics,Printer,5,12000,20,48000.0,45000,3000.0
ORD02006,2025-10-16,Wazir Shukla,East,Priya,Accessories,Mouse,3,800,15,2040.0,1500,540.0
ORD02007,2024-09-19,Bishakha Kibe,West,Amit,Electronics,Printer,10,12000,15,102000.0,90000,12000.0
ORD02008,2026-02-09,Lila Shukla,South,Vikram,Accessories,Keyboard,5,2500,20,10000.0,9000,1000.0
ORD02009,2026-05-26,Geetika Kothari,West,Amit,Electronics,Laptop,1,60000,10,54000.0,45000,9000.0
ORD02010,2026-03-03,Adweta Karpe,North,Sneha,Accessories,Keyboard,9,2500,5,21375.0,16200,5175.0
ORD02011,2026-03-08,Joshua Walla,East,Vikram,Accessories,Mouse,9,800,0,7200.0,4500,2700.0
ORD02012,2025-10-10,Mitesh Kurian,North,Vikram,Electronics,Printer,3,12000,10,32400.0,27000,5400.0
ORD02013,2025-11-27,Xavier Lata,East,Pooja,Accessories,Keyboard,8,2500,20,16000.0,14400,1600.0
ORD02014,2025-09-18,Finn Iyer,West,Neha,Accessories,Keyboard,6,2500,5,14250.0,10800,3450.0
ORD02015,2025-05-12,Yagnesh Chaudry,North,Pooja,Electronics,Monitor,10,15000,0,150000.0,110000,40000.0
ORD02016,2025-01-19,Harinakshi Kata,South,Vikram,Accessories,Mouse,9,800,15,6120.0,4500,1620.0
ORD02017,2026-01-28,Suhani Saini,West,Rahul,Electronics,Monitor,1,15000,0,15000.0,11000,4000.0
ORD02018,2025-04-14,Oviya Mitter,South,Karan,Electronics,Printer,3,12000,15,30600.0,27000,3600.0
ORD02019,2024-12-01,Chasmum Ramakrishnan,South,Sneha,Electronics,Monitor,4,15000,20,48000.0,44000,4000.0
ORD02020,2025-02-03,Nidra Balan,South,Neha,Electronics,Printer,9,12000,10,97200.0,81000,16200.0
ORD02021,2025-08-18,Bhavika Bhagat,West,Neha,Electronics,Monitor,3,15000,15,38250.0,33000,5250.0
ORD02022,2025-09-30,Laksh Sarna,West,Anjali,Accessories,Keyboard,8,2500,5,19000.0,14400,4600.0
ORD02023,2026-06-14,Vanya Dass,East,Rohit,Accessories,Mouse,6,800,10,4320.0,3000,1320.0
ORD02024,2024-12-30,Samuel Hans,North,Priya,Electronics,Printer,5,12000,0,60000.0,45000,15000.0
ORD02025,2026-06-10,Charita Iyer,North,Anjali,Electronics,Laptop,1,60000,15,51000.0,45000,6000.0
ORD02026,2025-08-24,Lajita Kota,North,Vikram,Electronics,Laptop,1,60000,15,51000.0,45000,6000.0
ORD02027,2026-03-24,Libni Sastry,South,Vikram,Accessories,Mouse,10,800,20,6400.0,5000,1400.0
ORD02028,2025-03-05,Rishi Garg,South,Pooja,Electronics,Printer,2,12000,5,22800.0,18000,4800.0
ORD02029,2025-08-13,Arjun Warrior,South,Neha,Electronics,Printer,1,12000,20,9600.0,9000,600.0
ORD02030,2025-06-28,Lohit Sankaran,South,Anjali,Electronics,Printer,3,12000,20,28800.0,27000,1800.0
ORD02031,2025-06-07,Isaac Divan,West,Vikram,Electronics,Printer,10,12000,5,114000.0,90000,24000.0
ORD02032,2025-05-12,Akshay Saha,East,Sneha,Electronics,Monitor,10,15000,0,150000.0,110000,40000.0
ORD02033,2024-07-29,Nisha Buch,North,Rahul,Accessories,Keyboard,2,2500,5,4750.0,3600,1150.0
ORD02034,2025-12-26,Caleb Nanda,South,Priya,Accessories,Keyboard,8,2500,5,19000.0,14400,4600.0
ORD02035,2025-07-27,Patrick Bajaj,East,Priya,Accessories,Keyboard,4,2500,0,10000.0,7200,2800.0
ORD02036,2024-08-07,Dev Thakkar,South,Amit,Electronics,Monitor,3,15000,20,36000.0,33000,3000.0
ORD02037,2025-10-06,Bhavini Mohan,East,Anjali,Electronics,Monitor,8,15000,15,102000.0,88000,14000.0
ORD02038,2025-11-17,Janya Upadhyay,North,Sneha,Electronics,Laptop,3,60000,5,171000.0,135000,36000.0
ORD02039,2025-02-05,Daniel Bhatti,East,Rahul,Electronics,Laptop,6,60000,20,288000.0,270000,18000.0
ORD02040,2025-12-07,Varenya Rajagopal,West,Karan,Accessories,Keyboard,8,2500,0,20000.0,14400,5600.0
ORD02041,2026-05-28,Lipika Nagi,East,Neha,Accessories,Keyboard,4,2500,20,8000.0,7200,800.0
ORD02042,2025-06-10,Xiti Dyal,West,Vikram,Electronics,Monitor,3,15000,15,38250.0,33000,5250.0
ORD02043,2025-07-05,Ishanvi Koshy,South,Sneha,Accessories,Mouse,4,800,20,2560.0,2000,560.0
ORD02044,2024-07-20,Vasatika Madan,East,Karan,Electronics,Laptop,2,60000,0,120000.0,90000,30000.0
ORD02045,2025-02-06,Urmi Grover,West,Priya,Electronics,Laptop,2,60000,20,96000.0,90000,6000.0
ORD02046,2025-03-24,Gauri Badal,West,Anjali,Accessories,Mouse,7,800,0,5600.0,3500,2100.0
ORD02047,2025-12-03,Ikshita Gandhi,South,Rahul,Accessories,Mouse,9,800,20,5760.0,4500,1260.0
ORD02048,2024-10-29,Osha Soman,East,Rohit,Electronics,Laptop,1,60000,10,54000.0,45000,9000.0
ORD02049,2025-01-03,Yasti Guha,South,Priya,Electronics,Monitor,2,15000,20,24000.0,22000,2000.0
ORD02050,2024-09-20,Sara Talwar,East,Amit,Accessories,Keyboard,10,2500,15,21250.0,18000,3250.0
ORD02051,2026-05-13,Amaira Thakur,South,Pooja,Electronics,Monitor,9,15000,20,108000.0,99000,9000.0
ORD02052,2024-12-02,Hiral Saini,West,Amit,Electronics,Printer,1,12000,5,11400.0,9000,2400.0
ORD02053,2025-05-22,Vyanjana Bath,North,Vikram,Electronics,Laptop,8,60000,0,480000.0,360000,120000.0
ORD02054,2025-12-11,Elijah Karan,North,Rahul,Electronics,Laptop,10,60000,10,540000.0,450000,90000.0
ORD02055,2025-05-06,Chakradev Sani,North,Anjali,Electronics,Laptop,4,60000,15,204000.0,180000,24000.0
ORD02056,2026-06-24,Ayaan Dasgupta,East,Amit,Electronics,Laptop,9,60000,15,459000.0,405000,54000.0
ORD02057,2025-01-30,Mugdha Saxena,East,Priya,Electronics,Laptop,10,60000,20,480000.0,450000,30000.0
ORD02058,2025-10-01,Chasmum Kumer,South,Amit,Accessories,Mouse,5,800,15,3400.0,2500,900.0
ORD02059,2025-07-07,Damini Bali,East,Pooja,Accessories,Mouse,4,800,20,2560.0,2000,560.0
ORD02060,2024-10-07,Arya Panchal,North,Neha,Electronics,Printer,6,12000,0,72000.0,54000,18000.0
ORD02061,2026-05-24,Devika Kanda,North,Amit,Electronics,Laptop,5,60000,20,240000.0,225000,15000.0
ORD02062,2025-01-06,Dhruv Bera,East,Vikram,Electronics,Printer,2,12000,0,24000.0,18000,6000.0
ORD02063,2025-12-20,Neha Sule,South,Pooja,Electronics,Monitor,7,15000,0,105000.0,77000,28000.0
ORD02064,2025-08-16,Vansha Luthra,South,Priya,Electronics,Monitor,10,15000,0,150000.0,110000,40000.0
ORD02065,2025-08-26,Lajita Bahl,North,Pooja,Electronics,Printer,3,12000,15,30600.0,27000,3600.0
ORD02066,2025-11-01,Wyatt Comar,West,Sneha,Accessories,Mouse,2,800,0,1600.0,1000,600.0
ORD02067,2025-01-08,Vedhika Lal,East,Rohit,Electronics,Monitor,9,15000,0,135000.0,99000,36000.0
ORD02068,2025-05-09,Janani Mani,West,Neha,Accessories,Mouse,4,800,10,2880.0,2000,880.0
ORD02069,2025-09-29,Hema Bhat,South,Neha,Electronics,Laptop,7,60000,5,399000.0,315000,84000.0
ORD02070,2026-02-10,Theodore Arya,South,Pooja,Accessories,Mouse,10,800,20,6400.0,5000,1400.0
ORD02071,2024-12-20,Lila Khurana,North,Neha,Accessories,Keyboard,5,2500,0,12500.0,9000,3500.0
ORD02072,2025-04-03,Idika Bawa,East,Anjali,Electronics,Printer,4,12000,0,48000.0,36000,12000.0
ORD02073,2026-02-06,Peter Merchant,North,Amit,Electronics,Printer,10,12000,20,96000.0,90000,6000.0
ORD02074,2026-02-12,William Wadhwa,South,Vikram,Electronics,Laptop,8,60000,10,432000.0,360000,72000.0
ORD02075,2025-07-03,Eiravati Bajaj,South,Karan,Electronics,Printer,4,12000,10,43200.0,36000,7200.0
ORD02076,2025-05-24,Caleb Bhattacharyya,South,Rahul,Accessories,Keyboard,9,2500,5,21375.0,16200,5175.0
ORD02077,2025-10-12,Elijah Raja,North,Amit,Electronics,Monitor,10,15000,15,127500.0,110000,17500.0
ORD02078,2024-07-12,Devika Chowdhury,North,Vikram,Electronics,Laptop,3,60000,15,153000.0,135000,18000.0
ORD02079,2024-10-27,Devansh Sahni,North,Pooja,Electronics,Printer,5,12000,5,57000.0,45000,12000.0
ORD02080,2024-09-27,Benjamin Apte,West,Amit,Electronics,Laptop,3,60000,10,162000.0,135000,27000.0
ORD02081,2025-08-11,Libni Babu,East,Neha,Electronics,Monitor,10,15000,0,150000.0,110000,40000.0
ORD02082,2026-05-07,Idika Seshadri,West,Rohit,Electronics,Monitor,2,15000,15,25500.0,22000,3500.0
ORD02083,2025-10-18,Frederick Goyal,East,Karan,Accessories,Keyboard,8,2500,15,17000.0,14400,2600.0
ORD02084,2024-12-30,Damini Kannan,North,Sneha,Electronics,Monitor,5,15000,5,71250.0,55000,16250.0
ORD02085,2025-01-05,Girik Gokhale,North,Karan,Accessories,Keyboard,8,2500,10,18000.0,14400,3600.0
ORD02086,2026-05-13,Kamala Iyengar,East,Priya,Electronics,Laptop,2,60000,5,114000.0,90000,24000.0
ORD02087,2025-10-24,Ojasvi Walla,East,Vikram,Electronics,Printer,1,12000,5,11400.0,9000,2400.0
ORD02088,2025-11-22,Prisha Soni,South,Karan,Accessories,Keyboard,4,2500,5,9500.0,7200,2300.0
ORD02089,2024-10-14,Omaja Sandhu,East,Rahul,Accessories,Keyboard,3,2500,20,6000.0,5400,600.0
ORD02090,2026-07-03,Amruta Behl,North,Rahul,Electronics,Printer,8,12000,10,86400.0,72000,14400.0
ORD02091,2026-06-02,Vritti Bal,West,Karan,Electronics,Laptop,6,60000,0,360000.0,270000,90000.0
ORD02092,2025-11-25,Neel Loke,South,Pooja,Electronics,Monitor,2,15000,20,24000.0,22000,2000.0
ORD02093,2025-07-26,Warda Pant,South,Anjali,Accessories,Mouse,5,800,0,4000.0,2500,1500.0
ORD02094,2025-03-26,Tanvi Tiwari,East,Amit,Accessories,Keyboard,7,2500,15,14875.0,12600,2275.0
ORD02095,2026-05-05,Tarak Kade,East,Amit,Accessories,Keyboard,9,2500,10,20250.0,16200,4050.0
ORD02096,2025-09-28,Vansha Peri,North,Sneha,Electronics,Monitor,9,15000,20,108000.0,99000,9000.0
ORD02097,2026-04-11,Deepa Choudhry,North,Vikram,Electronics,Printer,4,12000,0,48000.0,36000,12000.0
ORD02098,2025-12-11,Deepa Srinivasan,North,Karan,Electronics,Monitor,9,15000,10,121500.0,99000,22500.0
ORD02099,2026-01-30,Sathvik Kara,East,Sneha,Accessories,Keyboard,8,2500,0,20000.0,14400,5600.0
ORD02100,2024-07-09,Unni Kalla,North,Rohit,Electronics,Monitor,5,15000,20,60000.0,55000,5000.0
ORD02101,2024-09-22,Amrita Prabhakar,East,Neha,Electronics,Laptop,9,60000,20,432000.0,405000,27000.0
ORD02102,2024-12-16,Urishilla Amble,South,Rohit,Electronics,Laptop,9,60000,10,486000.0,405000,81000.0
ORD02103,2025-09-13,Amruta Kalita,North,Vikram,Accessories,Keyboard,2,2500,10,4500.0,3600,900.0
ORD02104,2025-07-20,Vansha Varkey,West,Rahul,Electronics,Laptop,3,60000,20,144000.0,135000,9000.0
ORD02105,2025-04-11,Anika Sharma,South,Neha,Electronics,Laptop,1,60000,5,57000.0,45000,12000.0
ORD02106,2025-10-02,Vasudha Dugar,East,Neha,Electronics,Printer,7,12000,15,71400.0,63000,8400.0
ORD02107,2026-04-11,Chatura Upadhyay,North,Sneha,Electronics,Laptop,7,60000,5,399000.0,315000,84000.0
